device,sample,times,process,task,step_length,stride_length,left_step_length,right_step_length,left_stride_length,right_stride_length,stride_speed,stride_time,step_width
MOCAP,sample15,time01,back,task_web,0.4627722580000001,0.9267066662500001,0.45458355180000004,0.47300814075,0.9260530102500002,0.9273603222500002,1.754075895536705,0.5287499999999998,0.21557866627897007
MOCAP,sample16,time01,back,task_web,0.45257322062500005,0.909802502,0.4445758635,0.46057057775000004,0.9160105829999999,0.90514644125,1.8659767669397151,0.4900000000000002,0.18177308910941462
MOCAP,sample17,time01,back,task_web,0.45249736522222217,0.923571266,0.4689628064999999,0.4393250122,0.9000555952499999,0.9470869367499999,1.5131900550991773,0.6099999999999999,0.23027088866101686
MOCAP,sample18,time01,back,task_web,0.49870140985714284,1.0040012775,0.529611033,0.47551919249999997,1.0037061216666665,1.0042964333333335,1.8954113815894458,0.5299999999999999,0.21591593265762296
MOCAP,sample19,time01,back,task_web,0.5084995784999999,1.0169290552857144,0.50606249225,0.51093666475,1.016999157,1.0168355863333336,1.8723518990674475,0.5442857142857142,0.19066691254838727
MOCAP,sample20,time01,back,task_web,0.5693962795714286,1.144432892,0.56529702775,0.5748619486666667,1.151184784,1.137681,2.2747546945150976,0.5033333333333335,0.1971181957906977
MOCAP,sample21,time01,back,task_web,0.4977711662500001,0.9979844327142858,0.50492161625,0.49062071625000014,0.9955423325000001,1.0012405663333335,1.9299763808027042,0.5185714285714287,0.21097409961772148
MOCAP,sample22,time01,back,task_web,0.5740930331666666,1.1432969612000001,0.5551035563333333,0.59308251,1.1359633035,1.1481860663333334,2.1030329243730517,0.5439999999999998,0.2094301440877661
MOCAP,sample23,time01,back,task_web,0.5172472588750001,1.0499029491428573,0.52360828375,0.5108862340000001,1.0344945177500002,1.0704475243333336,1.7946153485487917,0.5857142857142856,0.217519090038618
MOCAP,sample01,time01,go,task_cup,0.4836877733000001,0.9730302024444444,0.48953636480000007,0.4778391818000001,0.9673755466000001,0.9800985222499999,1.928458246158667,0.5066666666666667,0.18669022378399996
MOCAP,sample02,time01,go,task_cup,0.4467074247999999,0.8944888032222222,0.46700323500000007,0.4264116146000001,0.8934148496000001,0.8958312452500001,1.5090676238706489,0.5933333333333333,0.23287736098054143
MOCAP,sample03,time01,go,task_cup,0.36333867347655596,0.7331534556484229,0.3501311480403526,0.3791877039999999,0.7329194956484228,0.733387415648423,0.9703944696659281,0.76,0.2028261336425121
MOCAP,sample04,time01,go,task_cup,0.417096522,0.843186290875,0.442498211,0.3967751708,0.8531510124999999,0.83322156925,1.4862624357874668,0.5687499999999999,0.19160746604909112
MOCAP,sample05,time01,go,task_cup,0.389849755090909,0.7699637849,0.4240350546666665,0.3488273956,0.7696675568,0.7702600129999999,1.0037815968481465,0.776,0.2221314431428573
MOCAP,sample06,time01,go,task_cup,0.44572774800000003,0.8928705680000001,0.48965198039999996,0.40180351560000016,0.8914554960000001,0.894639408,1.516831302621178,0.5899999999999999,0.21119609670477835
MOCAP,sample07,time01,go,task_cup,0.4196080177777777,0.847511014875,0.44203115275,0.40166950979999994,0.8530574932499999,0.8419645364999998,1.614857822473268,0.52625,0.20616242298859327
MOCAP,sample08,time01,go,task_cup,0.444022453125,0.890510898857143,0.45688937,0.43115553624999997,0.88804490625,0.8937988890000002,1.6239258418453946,0.5499999999999999,0.2137280715239295
MOCAP,sample09,time01,go,task_cup,0.4004049740000001,0.8010817752000001,0.40332147633333343,0.3969051712000001,0.8062293216,0.7959342288,1.3330059931488512,0.602,0.1813654149049035
MOCAP,sample10,time01,go,task_cup,0.456800676,0.926254234,0.4772279775,0.4404588348000001,0.94278720825,0.90972125975,1.7959271275495525,0.51625,0.2180705955450449
MOCAP,sample11,time01,go,task_cup,0.46449847433333336,0.9562733616250001,0.49367887899999996,0.4411541506000001,0.9954189915,0.91712773175,1.6812576673732658,0.56875,0.23738677612550604
MOCAP,sample12,time01,go,task_cup,0.44248564588888895,0.888934378,0.4533252945,0.4338139270000001,0.88896861875,0.88890013725,1.6076425021185592,0.5550000000000002,0.19451934501375254
MOCAP,sample13,time01,go,task_cup,0.5090527628749999,1.021301631142857,0.48916420725,0.5289413184999999,1.01810552575,1.025563105,1.6891099077594356,0.6085714285714285,0.1905741193268396
MOCAP,sample14,time01,go,task_cup,0.41892655800000006,0.8552321405555555,0.4325441226000001,0.4053089934000001,0.8769559212500001,0.8378531160000001,1.3508385587516816,0.6322222222222222,0.20227765939469572
MOCAP,sample15,time01,go,task_cup,0.45558040366666674,0.929221954375,0.4914070665,0.4269190734,0.9526118775000001,0.90583203125,2.0797388866961257,0.4475,0.205124690255696
MOCAP,sample16,time01,go,task_cup,0.47801923575000005,0.9551077491428571,0.5000698587500001,0.45596861275,0.9560384715000001,0.9538667860000002,2.1714493721609784,0.44,0.16717938893518508
MOCAP,sample17,time01,go,task_cup,0.5341685384285715,1.0747955085000003,0.5349110586666668,0.5336116482500002,1.0803493720000001,1.0692416450000002,2.0347806220302735,0.5283333333333333,0.21272332260150376
MOCAP,sample18,time01,go,task_cup,0.38485519981818184,0.7819217105,0.36371744816666673,0.41022050180000014,0.7760728458000001,0.7877705752,1.12239432399087,0.699,0.20181369784645697
MOCAP,sample19,time01,go,task_cup,0.47287138799999995,0.9450470418571427,0.4963566247499999,0.4493861512499999,0.9457427759999999,0.9441193963333333,1.8085566871179204,0.5242857142857141,0.16895511699776286
MOCAP,sample20,time01,go,task_cup,0.5637349344285715,1.1268073660000002,0.5631174875000001,0.5645581970000001,1.1262563506666667,1.1273583813333337,2.42420725801063,0.465,0.19773376030259365
MOCAP,sample21,time01,go,task_cup,0.3974170138,0.8072659171111111,0.41126858879999995,0.38356543879999994,0.822805779,0.7948340275999999,1.3136529237589156,0.6177777777777778,0.1998045508953487
MOCAP,sample22,time01,go,task_cup,0.39256770327272733,0.7795774628999999,0.41702525083333336,0.36321864619999994,0.780506418,0.7786485078000001,1.2480302510361876,0.626,0.22461938573076903
MOCAP,sample23,time01,go,task_cup,0.4629354419999999,0.9334692921250001,0.46663087475000004,0.4599790957999999,0.9550113909999999,0.9119271932499999,1.645956630129796,0.5675000000000001,0.21689865232317065
